src,rel,dst,src_label,dst_label,row_id
710,shed,711,,seconds,879
712,record,713,note event,technipfmc,880
6,save,7,life,rules,881
6,save,7,life,rules,882
6,save,7,life,rules,883
6,save,7,life,rules,884
123,complete,314,cap,pain,885
25,press,714,ip,lathe brake,886
93,feel,314,he,pain,887
176,complete,715,actions,machinery cap,888
176,shut,716,actions,machinery,889
176,deliver,123,actions,cap,890
25,go,717,ip,himself,891
25,present,717,ip,himself,892
64,call,351,medic,place,893
718,take,351,consultation,place,894
64,administer,719,medic,pain relief medication,895
93,experience,314,he,pain,896
48,clear,720,it,pain discomfort,897
93,experience,90,he,discomfort,898
721,,564,lathe,crew,899
25,indicate,564,ip,crew,900
93,spend,722,he,sessions,901
63,raise,723,this,machine,902
6,save,7,life,rules,903
724,operate,725,floor personnel,door shutter,904
6,save,7,life,rules,905
726,approach,727,tfmc,office building,906
94,rent,726,which,tfmc,907
46,feel,314,employee,pain,908
30,prevent,79,that,him,909
6,save,7,life,rules,910
6,save,7,life,rules,911
3,occur,128,activity,frequent,912
6,save,7,life,rules,913
432,remove,728,personnel,sko flo,914
52,lose,729,one,grip,915
728,strike,521,sko flo,top,916
6,save,7,life,rules,917
730,check,731,carousel driver,settings,918
732,,731,attempt,settings,919
296,move,733,loss,roller paths,920
116,move,734,they,chocks,921
116,tip,734,they,chocks,922
735,strip,736,production operators,tooling,923
25,hold,398,ip,piece,924
118,strike,48,operator,it,925
737,strike,445,hammer,wood,926
25,hold,738,ip,wood timber,927
25,attend,592,ip,aider,928
78,apply,739,who,bandage,929
243,stop,740,task,-,930
3,occur,128,activity,frequent,931
6,save,7,life,rules,932
741,cease,742,yard activities,to enter yard areas,933
432,permit,742,personnel,to enter yard areas,934
3,occur,27,activity,less,935
6,save,7,life,rules,936
94,sever,743,which,lanyard,937
1,lose,729,rov,grip,938
48,fall,729,it,grip,939
3,occur,4,activity,remote,940
6,save,7,life,rules,941
143,strike,744,vessel,wave,942
744,impact,143,wave,vessel,943
143,experience,745,vessel,sea conditions,944
6,save,7,life,rules,945
93,feel,746,he,pinch,946
93,turn,172,he,head,947
25,,747,ip,slip fall event,948
30,cause,81,that,injury,949
25,notify,14,ip,supervisor,950
93,make,748,he,motion,951
6,save,7,life,rules,952
749,cl,750,manipule une,à cliquet,953
751,continue,752,le technicien,son travail,954
50,manipulate,527,technician,ratchet,955
50,feel,753,technician,jolt,956
50,continue,112,technician,work,957
93,tell,629,he,colleague,958
93,,314,he,pain,959
6,save,7,life,rules,960
754,place,755,control workers,sand slings,961
36,carry,756,vehicle,maneuver,962
424,proceed,757,driver,to move back,963
424,hit,105,driver,team,964
80,cause,81,incident,injury,965
758,warn,424,workers,driver,966
6,save,7,life,rules,967
759,check,760,brigada,cause,968
30,hit,761,that,detector,969
6,save,7,life,rules,970
69,,762,she,rash,971
46,report,63,employee,this,972
14,provide,46,supervisor,employee,973
69,change,763,she,opinion,974
6,save,7,life,rules,975
178,change,48,control,it,976
118,notice,48,operator,it,977
3,occur,27,activity,less,978
6,save,7,life,rules,979
6,save,7,life,rules,980
764,see,765,service mechanic,flames,981
766,,16,replacement,case,982
6,save,7,life,rules,983
767,clean,768,cleaning staff,offices,984
767,place,769,cleaning staff,precautions letter,985
48,scratch,770,it,offices precautions letter,986
3,occur,4,activity,remote,987
118,rise,314,operator,pain,988
118,feel,314,operator,pain,989
6,save,7,life,rules,990
771,make,196,donald phillips,turn,991
771,get_hit,189,donald phillips,truck,992
772,cadeado,773,se trocar,da porta,993
46,scrape,263,employee,arm,994
3,occur,4,activity,remote,995
774,cadeado,775,em trinco,scratch,996
6,save,7,life,rules,997
93,receive,776,he,ride,998
50,miss,777,technician,step,999
64,contact,50,medic,technician,1000
64,refer,50,medic,technician,1001
6,save,7,life,rules,1002
778,som,779,i pallen,eneste,1003
780,som,781,ble jeg spurt,de brukte,1004
782,experience,783,pipe fitter,kick,1005
93,wear,402,he,gloves,1006
6,save,7,life,rules,1007
784,hit,785,moteur,timon,1008
93,feel,314,he,pain,1009
63,tell,607,this,me,1010
93,continue,112,he,work,1011
93,announce,607,he,me,1012
6,save,7,life,rules,1013
6,save,7,life,rules,1014
6,save,7,life,rules,1015
786,,787,construction crew,portside tts crane,1016
681,receive,621,crane,inspections,1017
94,include,133,which,inspection,1018
94,prevent,133,which,inspection,1019
167,require,788,position,scaffold,1020
133,include,133,inspection,inspection,1021
6,save,7,life,rules,1022
789,do,790,com isso passagem,pedestres,1023
46,ride,791,employee,motorcycle,1024
792,begin,793,passengers,crossing the road,1025
794,stop,793,vehicles,crossing the road,1026
3,occur,4,activity,remote,1027
6,save,7,life,rules,1028
93,report,80,he,incident,1029
6,save,7,life,rules,1030
795,complete,796,team member,purchase,1031
797,,424,check,driver,1032
797,proceed,798,check,to move forward,1033
799,sustain,800,findings injuries,bumper damage,1034
799,hire,801,findings injuries,sustained,1035
802,stop,803,damage party driver,to allow passage,1036
804,change,805,party driver,plan member vehicle,1037
6,save,7,life,rules,1038
806,experience,515,winch,movement,1039
807,show,808,catcher assembly,sign,1040
809,,83,sheave assembly,damage,1041
76,take,52,crew member,one,1042
76,suffer,172,crew member,head,1043
76,leave,810,crew member,injuries,1044
6,save,7,life,rules,1045
811,move,812,warehouse technician,pcs,1046
63,lead,813,this,to back pain,1047
25,,814,ip,to stop working,1048
284,know,815,we,more,1049
811,move,812,warehouse technician,pcs,1050
63,lead,813,this,to back pain,1051
25,,814,ip,to stop working,1052
6,save,7,life,rules,1053
3,occur,27,activity,less,1054
6,save,673,life,rules verify isolation energy,1055
6,save,7,life,rules,1056
816,,817,das 23h,dia,1057
818,rasgo,819,desconforto e identificou,em seu macaco,1058
820,,481,recebeu sutura local,ferimento,1059
821,suffer,158,pm employee,fall,1060
93,report,90,he,discomfort,1061
93,notice,822,he,tear,1062
93,discover,81,he,injury,1063
93,seek,823,he,attention,1064
93,receive,317,he,stitches,1065
93,evaluate,824,he,health team,1066
46,,825,employee,duties,1067
6,save,7,life,rules,1068
826,sustain,827,treatment injury ip,tooth,1069
52,take,828,one,look,1070
25,go,829,ip,tooth another,1071
93,break,827,he,tooth,1072
25,chip,830,ip,another,1073
93,receive,159,he,cut,1074
64,give,831,medic,ip pain killers press,1075
832,notify,833,service,appointment,1076
25,,833,ip,appointment,1077
826,sustain,827,treatment injury ip,tooth,1078
6,save,7,life,rules,1079
834,get_stick,835,cart,falling to the ground,1080
834,slid,835,cart,falling to the ground,1081
834,end,835,cart,falling to the ground,1082
6,save,7,life,rules,1083
30,initiate,836,that,operations,1084
837,gotejamento,838,o,com,1085
3,occur,27,activity,less,1086
30,initiate,836,that,operations,1087
837,gotejamento,838,o,com,1088
839,raspada,840,superficiais gotejamento,na superfície,1089
339,separate,841,two,rubber sheet,1090
78,hold,842,who,rubber,1091
6,save,7,life,rules,1092
843,,844,transferida,sobre prancha,1093
845,start,846,fishing tool,to roll,1094
847,carregamento,848,queda da frt durante,em carreta,1095
6,save,7,life,rules,1096
118,lift,51,operator,pallet,1097
849,cover,850,metal,edge,1098
6,save,7,life,rules,1099
93,remove,671,he,equipment,1100
851,,432,connection,personnel,1101
6,save,7,life,rules,1102
50,pick,852,technician,pressure hoses,1103
6,save,7,life,rules,1104
853,deploy,854,pipelay operations,ueh 9f,1105
855,stop,856,initial actions operations,flap one ,1106
857,raise,856,ptw,flap one ,1107
94,capture,395,which,some,1108
858,iterrompida,859,operaes,flap 1,1109
860,investigao,584,permisso trabalho,em,1110
861,desgaste,862,ao,normal,1111
863,cilindro,864,vazio abaixo,capturou parte,1112
6,save,7,life,rules,1113
105,weld,865,team,steel wires,1114
105,start,243,team,task,1115
866,inspect,723,team leader,machine,1116
866,identify,867,team leader,start,1117
93,call,381,he,maintenance team,1118
6,save,7,life,rules,1119
30,present,868,that,characteristics,1120
284,apply,869,we,lp1 n,1121
6,save,7,life,rules,1122
25,administer,102,ip,aid,1123
6,save,7,life,rules,1124
870,catch,126,motor,fire,1125
122,extinguish,126,fst,fire,1126
122,remove,871,fst,pump,1127
872,catch,126,torque pump,fire,1128
6,save,7,life,rules,1129
873,turn,172,coordinator,head,1130
874,brush,875,hook,chin,1131
118,stop,177,operator,job,1132
118,notify,103,operator,lead,1133
3,occur,27,activity,less,1134
6,save,7,life,rules,1135
876,conduct,877,operations deep star,pipelay operations transfer,1136
878,complete,877,riser,pipelay operations transfer,1137
33,take,879,action,pieces,1138
98,check,879,area,pieces,1139
98,confirm,879,area,pieces,1140
880,collect,879,containment tray,pieces,1141
880,,881,containment tray,mm edge,1142
6,save,7,life,rules,1143
30,,459,that,company,1144
882,,883,team pih,mitigation,1145
882,segregate,884,team pih,waste,1146
885,,886,frc,maneuverability,1147
6,save,7,life,rules,1148
887,turn,888,approx tsp,lights,1149
52,start,889,one,smoking,1150
3,occur,27,activity,less,1151
890,start,891,electrical light fixture,smoking in project connex,1152
6,save,7,life,rules,1153
118,park,892,operator,electric pallet,1154
893,find,48,am,it,1155
93,find,48,he,it,1156
3,occur,128,activity,frequent,1157
6,save,7,life,rules,1158
72,shift,894,cover,wind,1159
286,pass,895,collaborator,project,1160
48,hit,895,it,project,1161
6,save,7,life,rules,1162
896,find,897,5ltrs,to be lost,1163
898,hold,564,tofs,crew,1164
898,oncoming,564,tofs,crew,1165
899,release,896,minor shell tellus s3,5ltrs,1166
6,save,7,life,rules,1167
25,escort,900,ip,work colleague,1168
6,save,7,life,rules,1169
461,hit,48,car,it,1170
6,save,7,life,rules,1171
50,turn,53,technician,forklift,1172
901,slip,902,technicians hand,rack,1173
276,bump,902,lift,rack,1174
903,bump,902,s15 customer property technician,rack,1175
6,save,7,life,rules,1176
25,reposition,376,ip,box,1177
25,lose,216,ip,footing,1178
25,suffer,340,ip,abrasion,1179
25,reposition,376,ip,box,1180
25,lose,904,ip,balance,1181
25,attend,905,ip,medicessel,1182
242,clean,351,doctor,place,1183
906,suffer,340,you,abrasion,1184
906,apply,739,you,bandage,1185
6,save,7,life,rules,1186
907,,255,function manipulator,contact,1187
94,expose,135,which,design,1188
908,,296,control line,loss,1189
909,estimate,910,volume,to be up to,1190
6,save,7,life,rules,1191
132,fail,911,hose,approx,1192
6,save,7,life,rules,1193
50,carry,912,technician,pilet connection assembly,1194
913,turn,912,coat,pilet connection assembly,1195
93,give,914,he,notice,1196
6,save,7,life,rules,1197
915,merge,916,party vehicle,breaks,1198
915,hit,916,party vehicle,breaks,1199
917,end,918,rear,party,1200
794,pull,687,vehicles,police,1201
794,contact,687,vehicles,police,1202
6,save,7,life,rules,1203
25,fall,172,ip,head,1204
25,bump,172,ip,head,1205
6,save,7,life,rules,1206
919,pull,270,carousel accumulator,umbilical,1207
94,stop,920,which,ucon,1208
921,hit,922,carousel e driver,e stop,1209
6,save,7,life,rules,1210
105,reach,313,team,lbs,1211
6,save,7,life,rules,1212
923,drop,924,b9 do forklift,loads,1213
6,save,7,life,rules,1214
48,jostle,925,it,dislodging,1215
926,strike,25,steel plate,ip,1216
927,paralyze,621,pickup,inspections,1217
927,initiate,621,pickup,inspections,1218
928,,928,vls,vls,1219
488,niteri,489,ltc skandi,opera§￡o tpb,1220
6,save,7,life,rules,1221
929,install,930,op,joints presence,1222
931,use,932,operators,screws,1223
6,save,7,life,rules,1224
933,tracele,934,company vehicle ld3970,road,1225
6,save,7,life,rules,1226
6,save,7,life,rules,1227
80,occur,935,incident,hrs,1228
93,instal,936,he,repair clamps,1229
25,wear,318,ip,eye protection,1230
48,create,894,it,wind,1231
937,cause,65,this breath,eye,1232
938,enter,65,water discharges oil discharge,eye,1233
93,feel,939,he,irritation,1234
93,feel,939,he,irritation,1235
940,involve,81,amelioration incident,injury,1236
940,,82,amelioration incident,potential,1237
80,,451,incident,impact potential,1238
80,involve,83,incident,damage,1239
6,save,7,life,rules,1240
253,locate,941,crane operator,joystick controls,1241
253,,941,crane operator,joystick controls,1242
6,save,7,life,rules,1243
3,carry,942,activity,grid,1244
942,cover,942,grid,grid,1245
519,conjunto,943,queda,garfo,1246
3,occur,27,activity,less,1247
6,save,7,life,rules,1248
944,brush,945,tenarisshawcor operator,pipe,1249
118,push,946,operator,emergency stop,1250
118,,126,operator,fire,1251
6,save,7,life,rules,1252
64,inform,86,medic,hse,1253
947,injure,717,contractor,himself,1254
947,,911,contractor,approx,1255
947,hold,398,contractor,piece,1256
6,save,7,life,rules,1257
46,,267,employee,tool,1258
948,cut,402,a4,gloves,1259
46,grip,949,employee,hand tool,1260
46,,950,employee,force,1261
46,,949,employee,hand tool,1262
951,begin,952,blade,to rotate forward,1263
948,rate,953,a4,work glove,1264
46,transport,317,employee,stitches,1265
46,receive,317,employee,stitches,1266
6,save,7,life,rules,1267
954,stop,170,cables,line,1268
955,source,706,hole cutter,cutting,1269
25,miss,956,ip,chisel,1270
25,hit,400,ip,thumb,1271
957,cause,159,impact,cut,1272
78,clean,81,who,injury,1273
78,dress,48,who,it,1274
78,dress,81,who,injury,1275
25,strike,287,ip,finger,1276
6,save,7,life,rules,1277
958,contract,959,pipe manufacturer,cargo vessel,1278
960,lose,904,stevedore,balance,1279
961,tensione,158,net,fall,1280
48,arrest,158,it,fall,1281
93,injure,158,he,fall,1282
6,save,7,life,rules,1283
962,complete,963,hd078,repairs,1284
3,occur,4,activity,remote,1285
6,save,7,life,rules,1286
116,get,810,they,injuries,1287
6,save,7,life,rules,1288
964,suffer,957,wheels,impact,1289
3,occur,27,activity,less,1290
6,save,7,life,rules,1291
6,save,7,life,rules,1292
965,get,966,hall g operator,particle,1293
118,,294,operator,safety glasses,1294
116,take,374,they,them,1295
374,,967,them,something,1296
118,get,966,operator,particle,1297
6,save,7,life,rules,1298
968,support,969,fire fighting,plant brigade team,1299
6,save,7,life,rules,1300
93,finish,159,he,cut,1301
93,hurt,970,he,whiplash,1302
971,cut,384,collar,hand,1303
93,finish,706,he,cutting,1304
93,remove,723,he,machine,1305
6,save,7,life,rules,1306
972,cause,158,disnivate,fall,1307
972,make,973,disnivate,tropie,1308
6,save,7,life,rules,1309
6,save,7,life,rules,1310
52,don,974,one,life jacket,1311
93,pull,974,he,life jacket,1312
93,stand,975,he,safety helmet,1313
76,,976,crew member,chin strap,1314
977,weigh,60,helmet,grams,1315
281,fall,60,treatment,grams,1316
281,limit,60,treatment,grams,1317
30,require,374,that,them,1318
978,take,978,immediate actions,immediate actions,1319
139,initiate,463,hsea,investigation,1320
6,save,7,life,rules,1321
93,look,979,he,body,1322
894,bring,979,wind,body,1323
25,receive,980,ip,cup fluid,1324
25,rinse,65,ip,eye,1325
25,give,981,ip,time doses,1326
25,,982,ip,issues,1327
6,save,7,life,rules,1328
100,stack,983,worker,metal doors,1329
52,slid,509,one,foot,1330
52,land,509,one,foot,1331
100,continue,984,worker,to work,1332
100,describe,80,worker,incident,1333
6,save,7,life,rules,1334
985,meet,986,company vehicle,accident,1335
424,drive,987,driver,intersection,1336
424,cross,987,driver,intersection,1337
988,stop,461,contractor driver,car,1338
988,hit,461,contractor driver,car,1339
36,get,83,vehicle,damage,1340
81,record,83,injury,damage,1341
6,save,7,life,rules,1342
6,save,7,life,rules,1343
36,get,83,vehicle,damage,1344
424,give,823,driver,attention,1345
424,hit,989,driver,tfmc driver car,1346
990,come,991,najam agent,assessment,1347
990,,991,najam agent,assessment,1348
992,get,83,car accident,damage,1349
6,save,7,life,rules,1350
46,cut,287,employee,finger,1351
46,stop,993,employee,bleeding,1352
6,save,7,life,rules,1353
994,operate,995,oil release deep blue,w wind,1354
80,cause,302,incident,oil loss,1355
996,vento,997,o velocidade,knts,1356
998,resultou,999,isso,manipulador,1357
1000,perdido,1001,o petróleo,para,1358
1002,change,591,flew rov,pin,1359
1003,top,1004,manipulator hose,compensators,1360
1002,carry,1005,flew rov,deck checks,1361
1006,informado,1007,o capito,bordo,1362
6,save,7,life,rules,1363
6,save,7,life,rules,1364
1008,,1009,assembly technician,pallet jack,1365
93,maneuver,1009,he,pallet jack,1366
93,pinch,531,he,side,1367
46,,1010,employee,physician,1368
3,occur,4,activity,remote,1369
6,save,7,life,rules,1370
1011,pull,195,end loader,trailer,1371
195,touch,1012,trailer,fence,1372
3,occur,4,activity,remote,1373
6,save,7,life,rules,1374
